season,#,pick,name,pos,team,overall,std,high,low,n,gsis_id
2017,24,2.12,Doug Baldwin,WR,SEA,23.6,2.9,1.12,3.09,324,00-0028434
2017,25,2.12,Isaiah Crowell,RB,CLE,24.2,4.3,1.12,3.1,327,00-0030656
2017,26,3.01,Marshawn Lynch,RB,LV,24.6,4.7,1.09,3.12,305,00-0025399
2017,27,3.03,Christian McCaffrey,RB,CAR,26.7,4.1,1.12,3.11,309,00-0033280
2017,28,3.03,Kareem Hunt,RB,KC,27,4.8,2.01,4.05,705,00-0033923
2017,29,3.03,Tom Brady,QB,NE,27.4,4.8,1.06,4.03,291,00-0019596
2017,30,3.04,Dalvin Cook,RB,MIN,28,4.4,2.01,4.01,361,00-0033893
2017,31,3.06,T.Y. Hilton,WR,IND,29.6,4.3,2.09,4.06,238,00-0029608
2017,32,3.07,Lamar Miller,RB,HOU,31.2,3.6,2.07,4.07,322,00-0029615
2017,33,3.09,Keenan Allen,WR,LAC,32.5,4.7,2.07,4.08,382,00-0030279
2017,34,3.09,Carlos Hyde,RB,SF,32.5,3.5,2.07,4.08,408,00-0031045
2017,35,3.1,DeAndre Hopkins,WR,HOU,34.2,5,1.12,4.1,400,00-0030564
2017,36,3.1,Terrelle Pryor,WR,WAS,34.3,4.7,2.01,4.11,258,00-0028825
2017,37,3.12,Ty Montgomery,RB,GB,35.7,4.5,2.1,4.12,395,00-0032200
2017,38,4.02,Joe Mixon,RB,CIN,37.5,5.2,2.07,5.07,308,00-0033897
2017,39,4.02,Drew Brees,QB,NO,37.7,6.5,1.09,5.07,239,00-0020531
2017,40,4.02,Demaryius Thomas,WR,DEN,38.2,4.3,2.09,5.01,285,00-0027874
2017,41,4.04,Alshon Jeffery,WR,PHI,39.8,4.1,3.01,5.04,307,00-0029137
2017,42,4.04,Travis Kelce,TE,KC,39.9,5.2,2.07,5.04,251,00-0030506
2017,43,4.06,Kelvin Benjamin,WR,BUF,42,4.2,3.02,5.09,407,00-0031359
2017,44,4.07,CJ Anderson,RB,DEN,43.5,5.5,2.12,5.12,372,00-0029854
2017,45,4.08,Martavis Bryant,WR,PIT,43.7,4.9,3.01,5.1,415,00-0031373
2017,46,4.09,Tyreek Hill,WR,KC,44.7,4.6,3.01,6.04,258,00-0033040
2017,47,4.09,Davante Adams,WR,GB,44.8,4,3.01,5.08,371,00-0031381
2017,48,4.1,Doug Martin,RB,TB,45.6,5.7,3.02,6.03,356,00-0029613
2017,49,4.12,Ameer Abdullah,RB,DET,48.4,6.2,3.06,6.05,339,00-0032104
2017,50,5.01,Michael Crabtree,WR,LV,48.9,5.1,2.12,6.09,339,00-0026986
2017,51,5.02,Allen Robinson,WR,JAX,50.3,4.8,4.01,6.05,292,00-0031428
2017,52,5.02,Greg Olsen,TE,CAR,50.4,4.9,3.06,6.02,208,00-0025418
2017,53,5.04,Mark Ingram,RB,NO,51.6,6.8,3.07,6.07,224,00-0027966
2017,54,5.05,Jordan Reed,TE,WAS,53.3,4.6,3.07,6.03,231,00-0030472
2017,55,5.06,Golden Tate,WR,DET,54,5.6,3.12,6.12,251,00-0027891
2017,56,5.06,Mike Gillislee,RB,NE,54.3,6.1,3.06,6.07,238,00-0030433
2017,57,5.07,Matt Ryan,QB,ATL,54.6,7.9,3.01,6.11,192,00-0026143
2017,58,5.08,Larry Fitzgerald,WR,ARI,56.2,6,3.05,7.02,321,00-0022921
2017,59,5.09,Jimmy Graham,TE,SEA,57,5.5,3.08,6.12,260,00-0027696
2017,60,5.09,DeVante Parker,WR,MIA,57.4,5.6,4.04,7.02,557,00-0031547
2017,61,5.1,Bilal Powell,RB,NYJ,57.8,6.3,3.12,7.05,338,00-0028064
2017,62,5.11,Adrian Peterson,RB,ARI,58.7,6.5,3.11,7.05,228,00-0025394
2017,63,6.03,Brandon Marshall,WR,NYG,62.6,6.1,4.11,7.09,278,00-0024334
2017,64,6.03,Stefon Diggs,WR,MIN,62.8,6.4,4.03,7.1,331,00-0031588
2017,65,6.03,Russell Wilson,QB,SEA,63.5,6.9,4.05,7.07,258,00-0029263
2017,66,6.04,Darren McFadden,RB,DAL,63.9,7.4,3.12,8.04,195,00-0026144
2017,67,6.04,Rob Kelley,RB,WAS,64.5,7.2,4.02,8.06,414,00-0032371
2017,68,6.06,Derrick Henry,RB,TEN,66.3,7.6,3.06,9.09,276,00-0032764
2017,69,6.06,Sammy Watkins,WR,LAR,66.4,6.9,4.03,8.02,264,00-0031325
2017,70,6.08,Tyler Eifert,TE,CIN,67.8,6.5,5.01,8.02,180,00-0030549
2017,71,6.09,Jamison Crowder,WR,WAS,69.3,6.8,4.1,8.03,438,00-0031941
2017,72,6.09,Derek Carr,QB,LV,69.4,6.9,5.01,8.04,200,00-0031280
2017,73,6.11,LeGarrette Blount,RB,PHI,70.7,7.5,4.06,8.09,182,00-0027325
2017,74,7.01,Jarvis Landry,WR,MIA,73.2,6.8,4.1,8.1,258,00-0031382
2017,75,7.02,Tevin Coleman,RB,ATL,74,8.4,4.01,8.1,348,00-0032058
2017,76,7.02,Martellus Bennett,TE,NE,74.4,8.9,3.09,9.09,155,00-0026201
2017,77,7.04,Emmanuel Sanders,WR,DEN,76.3,8.3,5.03,9.03,331,00-0027685
2017,78,7.04,Jameis Winston,QB,TB,76.4,8,5.09,8.12,208,00-0031503
2017,79,7.04,Marcus Mariota,QB,TEN,76.4,8,5.01,8.12,263,00-0032268
2017,80,7.06,Paul Perkins,RB,NYG,77.8,7.8,5.01,8.12,285,00-0032417
2017,81,7.07,Willie Snead,WR,NO,78.7,8.1,5.06,9.04,143,00-0030663
2017,82,7.07,Delanie Walker,TE,TEN,79,8.2,4.1,9.08,188,00-0024389
2017,83,7.08,Frank Gore,RB,IND,80.4,7.5,5.08,9.04,335,00-0023500
2017,84,7.09,Terrance West,RB,BAL,81,8.7,4.06,9.04,394,00-0031375
2017,85,7.09,Cam Newton,QB,CAR,81.4,9.7,1.03,9.08,235,00-0027939
2017,86,7.11,Pierre Garcon,WR,SF,82.6,8.8,5.02,9.06,422,00-0026345
2017,87,7.12,Kirk Cousins,QB,WAS,84.3,7.2,6.07,9.08,201,00-0029604
2017,88,8.03,DeSean Jackson,WR,TB,86.5,7.8,6.02,9.09,310,00-0026189
2017,89,8.03,Danny Woodhead,RB,BAL,87,9.1,5.12,9.06,202,00-0026019
2017,90,8.03,Thomas Rawls,RB,SEA,87.2,7.9,6.01,9.07,290,00-0031897
2017,91,8.04,Zach Ertz,TE,PHI,87.8,11,6.02,11.04,217,00-0030061
2017,92,8.04,Eric Decker,WR,TEN,88.1,8.9,5.06,10.02,260,00-0027690
2017,93,8.05,Kyle Rudolph,TE,MIN,89.2,10.8,6.02,10.12,187,00-0027981
2017,94,8.06,Eddie Lacy,RB,SEA,90,9,5.03,9.09,166,00-0030485
2017,95,8.08,Jonathan Stewart,RB,CAR,91.5,9.3,3.03,9.1,194,00-0026153
2017,96,8.1,Jeremy Maclin,WR,BAL,93.6,7.7,6.06,10.06,229,00-0026995
2017,97,8.1,Jacquizz Rodgers,RB,TB,93.9,9.2,4.1,10.04,139,00-0028083
2017,98,8.1,Randall Cobb,WR,GB,94.4,9.1,5.02,10.07,218,00-0028002
2017,99,8.12,Tyrell Williams,WR,LAC,96.1,8.5,6.05,10.07,232,00-0032160
2017,100,9.01,Andrew Luck,QB,IND,96.6,9,6.06,10.06,227,00-0029668
2017,101,9.02,Chris Hogan,WR,NE,97.6,10.3,4.11,11.03,447,00-0028237
2017,103,9.03,Ben Roethlisberger,QB,PIT,99.3,10.1,6.03,11.01,272,00-0022924
2017,104,9.04,Corey Coleman,WR,CLE,99.6,7.6,7.01,10.11,230,00-0032966
2017,105,9.06,Philip Rivers,QB,LAC,101.8,9.5,5.01,11.03,271,00-0022942
2017,106,9.06,Hunter Henry,TE,LAC,102.3,15.3,6.01,12.09,247,00-0033090
2017,107,9.07,Jamaal Williams,RB,GB,102.8,7.8,6.06,11.06,111,00-0033948
2017,108,9.08,Marvin Jones,WR,DET,103.7,10.1,6.02,11.03,206,00-0029293
2017,109,9.1,Jeremy Hill,RB,CIN,105.6,10.2,5.07,11.12,176,00-0031301
2017,110,9.12,John Brown,WR,ARI,108.1,8.1,7.02,11.07,227,00-0031051
2017,111,9.12,Dak Prescott,QB,DAL,108.2,11.7,4.12,11.09,222,00-0033077
2017,112,9.12,Samaje Perine,RB,WAS,108.5,10.2,6.03,12.09,131,00-0033526
2017,114,10.01,Donte Moncrief,WR,IND,108.9,8,6.04,11.07,164,00-0031339
2017,116,10.04,Corey Davis,WR,TEN,112.2,7.8,8.03,11.11,182,00-0033871
2017,117,10.06,Matthew Stafford,QB,DET,113.6,9,7.12,12.03,279,00-0026498
2017,118,10.06,Theo Riddick,RB,DET,113.9,9.5,7.12,12.06,149,00-0030107
2017,119,10.06,Duke Johnson,RB,CLE,114,11.1,5.05,13.06,185,00-0032257
2017,121,10.07,Rex Burkhead,RB,NE,115.3,10,8.03,12.11,209,00-0030288
2017,122,10.09,Adam Thielen,WR,MIN,117,8.3,8.08,12.04,209,00-0030035
2017,123,10.09,Jamaal Charles,RB,DEN,117.4,10.7,8.01,12.11,260,00-0026213
2017,124,10.11,Rishard Matthews,WR,TEN,118.7,11.7,7.01,12.11,154,00-0029580
2017,125,11.01,Jordan Matthews,WR,BUF,121.3,9.5,8.06,12.07,110,00-0031299
2017,127,11.04,Ted Ginn Jr,WR,NO,123.9,10,8.04,12.11,233,00-0025396
2017,128,11.04,Matt Forte,RB,NYJ,124.1,11.9,7.02,13.03,208,00-0026184
2017,129,11.05,Jack Doyle,TE,IND,124.5,14.8,7.02,13.08,287,00-0030181
2017,130,11.05,Cooper Kupp,WR,LAR,124.8,10.2,8.02,12.12,134,00-0033908
2017,131,11.05,Andy Dalton,QB,CIN,125.1,8.5,8.11,12.09,205,00-0027973
2017,132,11.06,Kenny Britt,WR,NE,125.9,10.9,7.03,12.1,90,00-0027006
2017,134,11.08,Zay Jones,WR,BUF,128.5,8.9,8.11,13.01,143,00-0033891
2017,135,11.09,Eli Manning,QB,NYG,128.9,8.5,9.03,13.04,164,00-0022803
2017,137,11.1,Latavius Murray,RB,MIN,129.9,11.1,8.1,13.08,199,00-0030513
2017,138,11.11,Marlon Mack,RB,IND,130.8,10.7,9.04,14.02,229,00-0033951
2017,139,11.12,Mike Wallace,WR,BAL,132.3,10.7,8.09,13.06,137,00-0026901
2017,140,12.01,Carson Wentz,QB,PHI,132.7,8.9,10.02,13.07,156,00-0032950
2017,142,12.04,Kevin White,WR,CHI,136.4,9.7,9.05,13.12,147,00-0031545
2017,143,12.05,Carson Palmer,QB,ARI,137.2,7.5,10.01,13.08,131,00-0021429
2017,144,12.07,CJ Prosise,RB,SEA,139.2,12.5,8.12,14.12,137,00-0032393
2017,146,12.08,Eric Ebron,TE,DET,140.1,20.5,8.07,15.12,303,00-0031387
2017,147,12.09,Sterling Shepard,WR,NYG,140.9,9.9,10.02,15.01,79,00-0032385
2017,148,12.1,James White,RB,NE,141.8,16.2,8.09,15.05,230,00-0031062
2017,149,12.11,Jonathan Williams,RB,NO,143.1,15.8,9.08,15.06,122,00-0032975
2017,150,12.11,Kenny Golladay,WR,DET,143.5,10.3,10.05,14.12,82,00-0033932
2017,152,13.02,DeAndre Washington,RB,LV,146.3,16.5,8.01,15.07,165,00-0032940
2017,154,13.03,O.J. Howard,TE,TB,147.2,20.7,8.06,15.1,163,00-0033879
2017,155,13.04,Jason Witten,TE,DAL,148.1,25.3,5.06,15.12,111,00-0022127
2017,156,13.04,Donta Foreman,RB,HOU,148.2,17.1,8.04,15.09,179,00-0033925
2017,157,13.04,Robby Anderson,WR,NYJ,148.3,12.4,7.12,15.05,95,00-0032688
2017,158,13.06,Taylor Gabriel,WR,ATL,150.1,12.5,9.02,15.05,85,00-0031228
2017,160,13.07,Austin Hooper,TE,ATL,150.7,20,7.05,15.12,185,00-0032392
2017,161,13.07,Tyrod Taylor,QB,BUF,150.9,10.2,10.12,15.07,73,00-0028118
2017,162,13.08,Wendell Smallwood,RB,PHI,151.7,16.2,9.03,15.12,239,00-0032782
2017,164,13.08,Chris Carson,RB,SEA,152.5,15.9,10.07,15.11,112,00-0033594
2017,165,13.09,Charles Clay,TE,BUF,152.9,13.6,12.02,15.06,15,00-0028112
2017,166,13.1,Danny Amendola,WR,NE,153.8,14.1,9.09,15.08,115,00-0026035
2017,167,13.11,Cole Beasley,WR,DAL,154.7,14.6,9.12,15.1,93,00-0029000
2017,168,13.11,Giovani Bernard,RB,CIN,155,23.6,6.1,15.12,28,00-0030456
2017,169,13.11,Cameron Brate,TE,TB,155.1,21.7,9.12,15.12,28,00-0031273
2017,170,13.12,Alvin Kamara,RB,NO,155.8,18,5.08,15.12,97,00-0033906
2017,171,13.12,Kenny Stills,WR,MIA,155.9,20.4,9.01,15.1,15,00-0030085
2017,172,13.12,Spencer Ware,RB,KC,156.1,17.5,11.11,15.1,15,00-0030414
2017,173,13.12,Julius Thomas,TE,MIA,156.5,19.6,8.05,15.12,93,00-0028067
2017,174,14.01,Jay Cutler,QB,MIA,156.7,12.3,10.06,15.12,104,00-0024226
2017,176,14.03,Charcandrick West,RB,KC,158.6,15.9,10.03,15.12,92,00-0030668
2017,178,14.03,Josh Doctson,WR,WAS,158.9,13.2,10.12,15.12,43,00-0032760
2017,179,14.04,Joe Williams,RB,SF,160,13.8,12.06,15.12,16,-
2017,181,14.05,Alex Smith,QB,KC,160.7,13.1,12.11,15.11,15,00-0023436
2017,182,14.05,Darren Sproles,RB,PHI,160.9,16.8,9.05,15.12,110,00-0023564
2017,183,14.05,Deshaun Watson,QB,HOU,161.1,17.9,10.01,15.12,25,00-0033537
2017,184,14.05,Coby Fleener,TE,NO,161.2,16,10.1,15.12,75,00-0029697
2017,185,14.05,James Conner,RB,PIT,161.3,14.3,10.11,15.12,61,00-0033553
2017,186,14.06,Dion Lewis,RB,NE,161.6,12.7,11.09,15.12,38,00-0028087
2017,187,14.06,Antonio Gates,TE,LAC,162.1,20.2,7.09,15.11,25,00-0021547
2017,188,14.06,Sam Bradford,QB,MIN,162.4,12.8,12.03,15.12,47,00-0027854
2017,189,14.07,Tyler Lockett,WR,SEA,162.7,15,9.03,15.12,114,00-0032211
2017,190,14.07,Torrey Smith,WR,PHI,162.8,16.1,11.08,15.11,22,00-0027996
2017,191,14.07,Evan Engram,TE,NYG,162.8,14.3,11.04,15.12,43,00-0033881
2017,192,14.07,Mohamed Sanu,WR,ATL,162.9,16.4,9.12,15.12,35,00-0029632
2017,195,14.07,Travis Benjamin,WR,LAC,163.2,10.4,12.12,15.12,16,00-0029269
2017,197,14.08,Kendall Wright,WR,CHI,163.9,11.6,12.04,15.12,40,00-0029708
2017,198,14.08,John Ross,WR,CIN,163.9,12.1,12.03,15.12,48,00-0033460
2018,1,1.01,Todd Gurley,RB,LAR,1.4,0.6,1.01,1.04,709,00-0032241
2018,2,1.03,LeVeon Bell,RB,PIT,2.6,0.9,1.01,1.05,699,00-0030496
2018,3,1.03,David Johnson,RB,ARI,3.4,1.2,1.01,1.09,635,00-0032187
2018,4,1.04,Ezekiel Elliott,RB,DAL,3.7,1.3,1.01,1.08,629,00-0033045
2018,5,1.06,Saquon Barkley,RB,NYG,5.8,1.5,1.01,1.12,592,00-0034844
2018,6,1.06,Antonio Brown,WR,PIT,6.5,1.7,1.01,2.02,673,00-0027793
2018,7,1.07,Alvin Kamara,RB,NO,6.8,1.6,1.01,1.12,642,00-0033906
2018,8,1.08,Leonard Fournette,RB,JAX,7.8,1.7,1.01,2.01,708,00-0033856
2018,9,1.09,Melvin Gordon,RB,LAC,8.8,1.7,1.03,2.03,793,00-0032144
2018,10,1.1,Kareem Hunt,RB,KC,10,1.9,1.04,2.04,711,00-0033923
2018,11,1.11,DeAndre Hopkins,WR,HOU,11.1,1.9,1.03,2.05,699,00-0030564
2018,12,1.12,Odell Beckham Jr,WR,NYG,12.3,2.1,1.02,2.05,698,00-0031235
2018,13,2.01,Dalvin Cook,RB,MIN,13.2,2,1.06,2.08,690,00-0033893
2018,14,2.02,Christian McCaffrey,RB,CAR,14,2,1.07,2.1,736,00-0033280
2018,15,2.03,Julio Jones,WR,ATL,15.1,2.3,1.04,2.1,696,00-0027944
2018,16,2.04,Jordan Howard,RB,CHI,15.9,2.5,1.08,2.11,671,00-0032780
2018,17,2.05,Devonta Freeman,RB,ATL,17.3,2.4,1.09,3.01,650,00-0031285
2018,18,2.06,Michael Thomas,WR,NO,18.1,2.5,1.1,3.06,739,00-0032765
2018,19,2.07,Davante Adams,WR,GB,19.1,2.5,1.12,3.05,711,00-0031381
2018,20,2.09,Keenan Allen,WR,LAC,20.7,2.3,1.12,3.06,681,00-0030279
2018,21,2.09,Joe Mixon,RB,CIN,20.8,2.9,2.01,3.06,632,00-0033897
2018,22,2.09,Rob Gronkowski,TE,NE,21.4,3.2,1.02,3.07,659,00-0027656
2018,23,2.11,A.J. Green,WR,CIN,22.8,2.4,2.04,3.07,759,00-0027942
2018,24,3.01,Derrick Henry,RB,TEN,24.5,3.9,1.12,3.12,459,00-0032764
2018,25,3.02,Alex Collins,RB,BAL,25.9,3.6,2.04,4.02,589,00-0032426
2018,26,3.03,Mike Evans,WR,TB,26.8,2.8,2.07,4.01,529,00-0031408
2018,27,3.04,Tyreek Hill,WR,KC,27.9,3.6,2.01,4.03,695,00-0033040
2018,28,3.04,Stefon Diggs,WR,MIN,28.2,3.2,2.06,4.01,585,00-0031588
2018,29,3.04,LeSean McCoy,RB,BUF,28.3,4.1,2.02,4.05,592,00-0027029
2018,30,3.06,Royce Freeman,RB,DEN,29.6,4.1,2.01,4.07,754,00-0034838
2018,31,3.06,T.Y. Hilton,WR,IND,29.8,3.7,2.05,4.05,641,00-0029608
2018,32,3.06,Aaron Rodgers,QB,GB,30.5,6,1.02,4.12,551,00-0023459
2018,33,3.08,Jerick McKinnon,RB,SF,31.9,4.1,2.05,4.08,524,00-0031376
2018,34,3.1,Travis Kelce,TE,KC,33.6,4.6,2.03,4.11,601,00-0030506
2018,35,3.11,Lamar Miller,RB,HOU,34.7,4.3,2.11,5.06,753,00-0029615
2018,36,3.11,Doug Baldwin,WR,SEA,35,4.4,2.11,5.06,564,00-0028434
2018,37,3.12,Kenyan Drake,RB,MIA,35.5,4.5,2.04,4.12,857,00-0033118
2018,38,3.12,Amari Cooper,WR,DAL,36,4.2,2.07,4.11,682,00-0031544
2018,39,4.02,Adam Thielen,WR,MIN,38.2,4.3,2.04,5.03,644,00-0030035
2018,40,4.03,Jay Ajayi,RB,PHI,39.3,5.3,2.09,6.02,647,00-0031590
2018,41,4.04,JuJu Smith-Schuster,WR,PIT,40.4,4.5,1.04,5.1,569,00-0033857
2018,42,4.06,Deshaun Watson,QB,HOU,42.4,7.1,2.01,6.06,406,00-0033537
2018,43,4.07,Larry Fitzgerald,WR,ARI,43,4.3,3.02,6.01,549,00-0022921
2018,44,4.07,Marshawn Lynch,RB,LV,43.1,4.5,2.1,5.1,612,00-0025399
2018,45,4.08,Josh Gordon,WR,NE,43.7,5.7,2.06,5.12,487,00-0029664
2018,46,4.08,Mark Ingram,RB,NO,44.1,4.9,3.01,5.12,599,00-0027966
2018,47,4.09,Zach Ertz,TE,PHI,44.8,5.4,2.01,5.1,530,00-0030061
2018,48,4.1,Chris Hogan,WR,NE,46.1,4.7,2.04,5.11,649,00-0028237
2018,49,4.12,Brandin Cooks,WR,LAR,48.4,5.1,3.06,6.03,541,00-0031236
2018,50,5.01,Carlos Hyde,RB,JAX,48.5,5.7,3.02,6.12,763,00-0031045
2018,51,5.02,Jimmy Graham,TE,GB,49.7,6.3,3.02,6.09,408,00-0027696
2018,52,5.04,Tom Brady,QB,NE,52.1,8.5,1.03,6.12,413,00-0019596
2018,53,5.04,Demaryius Thomas,WR,HOU,52.2,4.9,4.02,7.02,554,00-0027874
2018,54,5.05,Kerryon Johnson,RB,DET,52.8,6.2,3.04,6.11,545,00-0034349
2018,55,5.06,Jarvis Landry,WR,CLE,53.5,5.2,3.11,6.07,618,00-0031382
2018,56,5.06,Marquise Goodwin,WR,SF,54.3,5.2,3.09,6.08,682,00-0030068
2018,57,5.07,Jamaal Williams,RB,GB,55.1,7.1,3.05,7.07,784,00-0033948
2018,58,5.09,Allen Robinson,WR,CHI,56.5,5.6,4.01,7.01,568,00-0031428
2018,59,5.1,Russell Wilson,QB,SEA,57.9,7.5,1.01,7.03,396,00-0029263
2018,60,5.1,Rex Burkhead,RB,NE,58.2,6.6,3.12,7.11,530,00-0030288
2018,61,5.1,Marvin Jones,WR,DET,58.3,5.7,4.03,8.02,588,00-0029293
2018,62,6.01,Chris Carson,RB,SEA,60.6,6.6,3.04,7.11,695,00-0033594
2018,63,6.01,Greg Olsen,TE,CAR,61.4,6.6,3.02,8.08,402,00-0025418
2018,64,6.01,Dion Lewis,RB,TEN,61.5,7.4,3.07,7.11,520,00-0028087
2018,65,6.05,Drew Brees,QB,NO,64.5,7.5,3.02,7.11,371,00-0020531
2018,66,6.05,Corey Davis,WR,TEN,64.6,5.4,3.12,7.1,572,00-0033871
2018,67,6.07,Golden Tate,WR,PHI,67,6.1,4.1,8.02,580,00-0027891
2018,68,6.07,Cam Newton,QB,CAR,67.3,8.2,1.04,9.04,377,00-0027939
2018,69,6.08,Will Fuller,WR,HOU,67.6,6.5,4.02,8.08,503,00-0033127
2018,70,6.09,Trey Burton,TE,CHI,69.3,7.1,5.04,9.02,470,00-0030710
2018,71,6.1,Peyton Barber,RB,TB,70.2,9.3,3.12,9.04,853,00-0032741
2018,72,6.11,Emmanuel Sanders,WR,DEN,70.8,7.1,4.06,8.09,694,00-0027685
2018,73,6.12,Tevin Coleman,RB,ATL,71.7,8.1,4.1,8.12,562,00-0032058
2018,74,6.12,Alshon Jeffery,WR,PHI,72.3,8,5.02,9.05,366,00-0029137
2018,75,7.01,Evan Engram,TE,NYG,72.8,7.9,4.12,8.08,329,00-0033881
2018,76,7.02,Rashaad Penny,RB,SEA,73.6,8.7,4.01,9.01,418,00-0034750
2018,77,7.04,Julian Edelman,WR,NE,76.2,7.9,3.12,9.03,539,00-0027150
2018,78,7.06,Michael Crabtree,WR,BAL,77.5,7,5.03,9.02,531,00-0026986
2018,79,7.06,Kyle Rudolph,TE,MIN,77.5,8.5,5.01,10.11,346,00-0027981
2018,80,7.06,Isaiah Crowell,RB,NYJ,78.4,8.8,5.01,9.06,517,00-0030656
2018,81,7.07,Sony Michel,RB,NE,79.4,8.7,5.02,9.04,580,00-0034845
2018,82,7.09,Carson Wentz,QB,PHI,81.4,9.9,4.09,9.1,277,00-0032950
2018,83,7.1,Sammy Watkins,WR,KC,81.7,7.4,5.1,9.05,451,00-0031325
2018,84,7.1,Kirk Cousins,QB,MIN,82.1,9.1,4.11,10.02,347,00-0029604
2018,85,7.11,Delanie Walker,TE,TEN,83.3,8,6.03,10.04,342,00-0024389
2018,86,7.12,Marlon Mack,RB,IND,84.3,8.9,4.09,9.08,476,00-0033951
2018,87,8.02,Andrew Luck,QB,IND,86.5,9.9,3.01,10.06,374,00-0029668
2018,88,8.03,Adrian Peterson,RB,WAS,86.7,11.9,4.04,11.09,786,00-0025394
2018,89,8.03,Aaron Jones,RB,GB,87.5,7.4,6.01,9.11,429,00-0033293
2018,90,8.04,Ronald Jones II,RB,TB,87.5,10.4,4.08,10.02,246,00-0034816
2018,91,8.04,Jordy Nelson,WR,LV,87.7,8.5,5.1,9.09,343,00-0026176
2018,92,8.04,Robby Anderson,WR,NYJ,87.8,8.5,4.01,10.04,547,00-0032688
2018,93,8.05,Devin Funchess,WR,CAR,88.6,8.9,5.1,10.04,495,00-0032055
2018,94,8.07,Chris Thompson,RB,WAS,90.7,8.6,5.04,10.02,372,00-0030404
2018,96,8.09,Cooper Kupp,WR,LAR,92.6,8.6,5.09,10.04,483,00-0033908
2018,97,8.1,Jordan Reed,TE,WAS,94.3,11.6,6.05,12.03,385,00-0030472
2018,98,8.12,Tarik Cohen,RB,CHI,95.6,8.8,5.04,10.11,252,00-0033556
2018,99,8.12,Matthew Stafford,QB,DET,95.9,10.7,4.02,11.02,465,00-0026498
2018,100,9.02,Jimmy Garoppolo,QB,SF,97.7,11.2,3.05,11.01,358,00-0031345
2018,101,9.02,Nelson Agholor,WR,PHI,98.2,9.3,4.04,10.12,482,00-0031549
2018,102,9.03,Randall Cobb,WR,GB,98.6,8.6,6.03,10.1,310,00-0028002
2018,103,9.04,Mike Williams,WR,LAC,99.8,7.9,6.03,10.09,475,00-0027702
2018,105,9.06,David Njoku,TE,CLE,102.5,13.3,5.01,12.11,434,00-0033885
2018,106,9.07,LeGarrette Blount,RB,DET,103.1,11.1,5.1,11.06,205,00-0027325
2018,107,9.08,Kelvin Benjamin,WR,KC,104.4,8.7,6.09,11.04,282,00-0031359
2018,108,9.08,Philip Rivers,QB,LAC,104.4,9.2,7.01,11.07,558,00-0022942
2018,109,9.11,Robert Woods,WR,LAR,107,9.7,6.07,11.05,316,00-0030431
2018,110,9.12,CJ Anderson,RB,LAR,108,10.8,6.03,12.1,211,00-0029854
2018,111,9.12,Jamison Crowder,WR,WAS,108.4,8.1,7.08,11.07,376,00-0031941
2018,113,10.02,Kenny Stills,WR,MIA,109.6,9.7,6.12,12.01,516,00-0030085
2018,114,10.02,Matt Ryan,QB,ATL,109.7,10.4,6.11,11.1,515,00-0026143
2018,115,10.02,Latavius Murray,RB,MIN,110,11.5,6.02,12.06,337,00-0030513
2018,116,10.03,Nick Chubb,RB,CLE,111.3,10.7,7.01,12.06,277,00-0034791
2018,117,10.04,Ben Roethlisberger,QB,PIT,112.5,11.6,2.09,12.02,467,00-0022924
2018,118,10.08,Pat Mahomes,QB,KC,115.8,10,6.09,12.1,496,00-0033873
2018,119,10.08,Corey Clement,RB,PHI,116.4,11.4,7.01,12.11,337,00-0033725
2018,120,10.08,Pierre Garcon,WR,SF,116.5,9,7.1,12.04,297,00-0026345
2018,122,10.1,Sterling Shepard,WR,NYG,118.2,10.2,6.03,12.09,385,00-0032385
2018,123,10.11,D.J. Moore,WR,CAR,119.4,9.5,6.1,12.06,253,00-0034827
2018,124,11.01,Calvin Ridley,WR,ATL,121,9.6,7.03,12.08,245,00-0034837
2018,125,11.01,James White,RB,NE,121.1,13.8,3.11,12.12,366,00-0031062
2018,127,11.05,Kenny Golladay,WR,DET,124.5,10.7,6.06,12.12,294,00-0033932
2018,128,11.05,Allen Hurns,WR,DAL,125,10.3,7.03,13.01,267,00-0030821
2018,129,11.05,Jared Goff,QB,LAR,125.2,10.1,6.1,13.07,323,00-0033106
2018,130,11.07,John Brown,WR,BAL,126.7,10.3,7.08,13.02,282,00-0031051
2018,131,11.07,Ty Montgomery,RB,BAL,127.5,14,7.03,15.02,211,00-0032200
2018,132,11.08,Alfred Morris,RB,SF,127.6,31.9,3.01,17.03,427,00-0029141
2018,134,11.09,George Kittle,TE,SF,128.7,15.9,6.12,15.02,572,00-0033288
2018,135,11.09,Duke Johnson,RB,CLE,129,13.6,5.1,15.08,328,00-0032257
2018,137,11.12,Michael Gallup,WR,DAL,132,9.4,9.03,14.12,274,00-0034764
2018,138,12.01,Cameron Meredith,WR,NO,132.5,10.6,7.08,14.06,180,00-0031912
2018,139,12.01,Marcus Mariota,QB,TEN,133.5,9.9,8.08,14.05,213,00-0032268
2018,140,12.02,Jack Doyle,TE,IND,133.7,19,4.12,15.05,561,00-0030181
2018,141,12.03,Alex Smith,QB,WAS,134.8,10.6,8.12,14.08,236,00-0023436
2018,142,12.03,Keelan Cole,WR,JAX,135,15.3,6.03,15.1,445,00-0033681
2018,143,12.03,Bilal Powell,RB,NYJ,135.4,15.7,7.1,15.11,502,00-0028064
