player_id,season,games,total_snaps,offense_snaps,special_teams_snaps,started,start_rate,active_rate,healthy_rate,qual_snap_rate,total_snaps_per_game,offense_snaps_per_game,offense_snap_rate,special_teams_snaps_per_game
00-0033290,2018,11,137,94,43,1,0.09,1,1,0.09,12.45,8.55,0.13,3.91
00-0033290,2019,16,67,29,38,0,0,0.94,0.94,0,4.19,1.81,0.02,2.38
00-0033290,2020,16,465,419,46,NA,NA,0.81,0.56,0.5,29.06,26.19,0.42,2.88
00-0033292,2017,16,563,491,72,1,0.06,0.94,0.88,0.31,35.19,30.69,0.44,4.5
00-0033292,2018,16,388,321,67,0,0,0.88,0.81,0.19,24.25,20.06,0.3,4.19
00-0033292,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033292,2020,16,279,201,78,NA,NA,1,0.94,0.19,17.44,12.56,0.19,4.88
00-0033293,2017,16,268,236,32,4,0.25,0.81,0.75,0.25,16.75,14.75,0.24,2
00-0033293,2018,16,395,376,19,NA,NA,0.88,0.88,0.44,24.69,23.5,0.38,1.19
00-0033293,2019,16,676,676,0,16,1,1,1,0.88,42.25,42.25,0.6,0
00-0033293,2020,16,539,539,0,14,0.88,0.88,0.81,0.75,33.69,33.69,0.53,0
00-0033294,2017,16,414,0,355,0,0,0.94,0.88,0,25.88,0,0,22.19
00-0033294,2018,16,599,0,347,2,0.12,1,1,0,37.44,0,0,21.69
00-0033294,2019,16,985,0,228,12,0.75,1,1,0,61.56,0,0,14.25
00-0033294,2020,16,1121,0,58,16,1,1,0.94,0,70.06,0,0,3.62
00-0033295,2017,16,363,267,95,2,0.12,1,1,0.12,22.69,16.69,0.25,5.94
00-0033295,2018,8,321,318,3,3,0.38,1,1,0.88,40.12,39.75,0.64,0.38
00-0033296,2017,16,195,47,148,NA,NA,0.94,0.94,0,12.19,2.94,0.04,9.25
00-0033296,2018,16,358,115,243,2,0.12,1,1,0,22.38,7.19,0.11,15.19
00-0033296,2019,16,410,137,273,1,0.06,1,1,0,25.62,8.56,0.12,17.06
00-0033296,2020,16,349,146,203,1,0.06,1,1,0,21.81,9.12,0.14,12.69
00-0033297,2017,16,103,0,18,NA,NA,0.44,0.44,0,6.44,0,0,1.12
00-0033297,2018,16,305,0,66,4,0.25,1,1,0,19.06,0,0,4.12
00-0033297,2019,16,0,0,0,NA,NA,0.69,0.69,0,0,0,0,0
00-0033297,2020,16,0,0,0,NA,NA,0.88,0.88,0,0,0,0,0
00-0033298,2017,16,28,0,28,0,0,0.94,0.94,0,1.75,0,0,1.75
00-0033298,2018,4,62,0,41,0,0,1,1,0,15.5,0,0,10.25
00-0033299,2017,16,19,0,18,0,0,1,1,0,1.19,0,0,1.12
00-0033299,2018,16,41,0,3,0,0,1,1,0,2.56,0,0,0.19
00-0033300,2017,16,16,1,15,0,0,0.94,0.94,0,1,0.06,0,0.94
00-0033300,2018,16,45,22,23,0,0,1,1,0,2.81,1.38,0.02,1.44
00-0033300,2019,13,170,141,29,2,0.15,1,1,0.15,13.08,10.85,0.17,2.23
00-0033300,2020,16,294,247,47,1,0.06,1,0.94,0.19,18.38,15.44,0.24,2.94
00-0033302,2017,16,703,0,167,6,0.38,0.88,0.75,0,43.94,0,0,10.44
00-0033302,2018,16,388,0,68,NA,NA,0.44,0.31,0,24.25,0,0,4.25
00-0033302,2019,6,412,0,49,5,0.83,1,1,0,68.67,0,0,8.17
00-0033302,2020,16,147,0,43,NA,NA,0.38,0.25,0,9.19,0,0,2.69
00-0033303,2017,13,149,0,149,0,0,1,1,0,11.46,0,0,11.46
00-0033303,2018,16,206,0,206,0,0,1,1,0,12.88,0,0,12.88
00-0033303,2019,16,186,0,186,0,0,1,1,0,11.62,0,0,11.62
00-0033303,2020,16,177,0,177,0,0,1,1,0,11.06,0,0,11.06
00-0033304,2017,16,65,14,51,0,0,0.94,0.94,0,4.06,0.88,0.01,3.19
00-0033304,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033306,2017,16,149,27,122,NA,NA,0.81,0.81,0,9.31,1.69,0.02,7.62
00-0033306,2018,2,12,3,9,0,0,1,1,0,6,1.5,0.03,4.5
00-0033307,2017,16,317,283,34,0,0,1,1,0.06,19.81,17.69,0.26,2.12
00-0033307,2018,16,628,606,22,8,0.5,1,1,0.5,39.25,37.88,0.57,1.38
00-0033307,2019,16,623,475,148,0,0,1,1,0.44,38.94,29.69,0.44,9.25
00-0033307,2020,16,692,688,4,NA,NA,0.94,0.88,0.75,43.25,43,0.62,0.25
00-0033308,2017,16,478,310,168,0,0,1,1,0,29.88,19.38,0.28,10.5
00-0033308,2018,16,376,364,12,NA,NA,0.88,0.5,0.19,23.5,22.75,0.35,0.75
00-0033308,2019,16,306,259,47,5,0.31,0.81,0.75,0,19.12,16.19,0.22,2.94
00-0033308,2020,16,231,152,79,NA,NA,0.75,0.69,0,14.44,9.5,0.14,4.94
00-0033310,2018,16,0,0,0,NA,NA,0.06,0.06,0,0,0,0,0
00-0033312,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033315,2017,16,70,32,38,NA,NA,0.56,0.56,0,4.38,2,0.03,2.38
00-0033316,2017,5,115,0,43,0,0,1,1,0,23,0,0,8.6
00-0033317,2017,16,197,186,11,NA,NA,0.69,0.69,0.19,12.31,11.62,0.16,0.69
00-0033317,2018,16,93,89,4,1,0.06,0.88,0.88,0.06,5.81,5.56,0.08,0.25
00-0033317,2019,4,6,0,6,0,0,1,1,0,1.5,0,0,1.5
00-0033319,2018,13,519,519,0,8,0.62,1,1,0.62,39.92,39.92,0.62,0
00-0033319,2019,16,7,7,0,0,0,1,1,0,0.44,0.44,0.01,0
00-0033319,2020,16,603,603,0,NA,NA,0.88,0.88,0.5,37.69,37.69,0.53,0
00-0033320,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033323,2017,8,37,3,34,0,0,1,1,0,4.62,0.38,0,4.25
00-0033323,2018,11,20,0,16,0,0,1,1,0,1.82,0,0,1.45
00-0033324,2017,16,15,0,5,0,0,1,1,0,0.94,0,0,0.31
00-0033324,2018,16,56,0,3,0,0,0.88,0.88,0,3.5,0,0,0.19
00-0033324,2020,16,164,0,26,NA,NA,0.88,0.81,0,10.25,0,0,1.62
00-0033326,2017,16,31,28,3,0,0,1,1,0,1.94,1.75,0.02,0.19
00-0033326,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033326,2019,6,57,49,8,1,0.17,1,1,0.17,9.5,8.17,0.17,1.33
00-0033332,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033333,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033336,2017,16,306,0,306,0,0,1,1,0,19.12,0,0,19.12
00-0033336,2018,16,603,0,267,4,0.25,1,1,0,37.69,0,0,16.69
00-0033336,2019,16,663,0,280,6,0.38,1,1,0,41.44,0,0,17.5
00-0033336,2020,16,1138,0,103,15,0.94,1,1,0,71.12,0,0,6.44
00-0033337,2017,3,101,0,65,0,0,1,1,0,33.67,0,0,21.67
00-0033337,2018,16,115,0,115,NA,NA,0.38,0.38,0,7.19,0,0,7.19
00-0033338,2017,16,333,49,284,0,0,1,1,0,20.81,3.06,0.05,17.75
00-0033338,2019,16,400,97,303,0,0,1,1,0,25,6.06,0.08,18.94
00-0033338,2020,16,535,220,315,5,0.31,1,1,0,33.44,13.75,0.21,19.69
00-0033339,2017,16,78,0,40,NA,NA,0.25,0.25,0,4.88,0,0,2.5
00-0033344,2017,14,431,0,271,2,0.14,1,1,0,30.79,0,0,19.36
00-0033344,2018,16,746,0,208,7,0.44,1,1,0,46.62,0,0,13
00-0033344,2019,7,216,0,170,0,0,1,1,0,30.86,0,0,24.29
00-0033344,2020,14,332,0,230,1,0.07,1,1,0,23.71,0,0,16.43
00-0033345,2017,2,6,6,0,0,0,1,1,0,3,3,0.04,0
00-0033347,2017,6,19,0,0,0,0,1,1,0,3.17,0,0,0
00-0033347,2018,16,165,0,11,NA,NA,0.62,0.62,0,10.31,0,0,0.69
00-0033347,2019,16,591,0,116,7,0.44,1,1,0,36.94,0,0,7.25
00-0033347,2020,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033348,2017,3,3,1,2,0,0,1,1,0,1,0.33,0.01,0.67
00-0033350,2017,9,18,0,17,0,0,1,1,0,2,0,0,1.89
00-0033351,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033352,2017,5,75,75,0,0,0,1,1,0.2,15,15,0.22,0
00-0033355,2017,3,0,0,0,0,0,1,1,0,0,0,0,0
00-0033357,2017,16,72,1,71,0,0,1,1,0,4.5,0.06,0,4.44
00-0033357,2018,16,524,181,343,4,0.25,1,1,0,32.75,11.31,0.17,21.44
00-0033357,2019,16,528,242,286,5,0.31,1,1,0,33,15.12,0.22,17.88
00-0033357,2020,16,557,472,85,8,0.5,1,1,0.25,34.81,29.5,0.44,5.31
00-0033359,2017,15,1,0,1,0,0,1,1,0,0.07,0,0,0.07
00-0033359,2018,4,1,1,0,0,0,1,1,0,0.25,0.25,0,0
00-0033359,2019,3,24,12,12,1,0.33,1,1,0,8,4,0.05,4
00-0033359,2020,16,28,28,0,0,0,1,1,0,1.75,1.75,0.03,0
00-0033362,2017,16,235,0,113,1,0.06,1,1,0,14.69,0,0,7.06
00-0033363,2017,2,3,0,3,0,0,1,1,0,1.5,0,0,1.5
00-0033363,2018,5,13,0,13,0,0,1,1,0,2.6,0,0,2.6
00-0033364,2017,16,129,0,129,0,0,1,1,0,8.06,0,0,8.06
00-0033366,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033366,2020,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033367,2019,14,45,38,7,0,0,1,1,0,3.21,2.71,0.04,0.5
00-0033367,2020,16,248,169,79,4,0.25,0.88,0.88,0,15.5,10.56,0.16,4.94
00-0033368,2017,16,26,0,24,NA,NA,0.12,0.12,0,1.62,0,0,1.5
00-0033368,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033373,2017,16,10,2,8,0,0,1,1,0,0.62,0.12,0,0.5
00-0033373,2018,9,166,70,96,1,0.11,1,1,0,18.44,7.78,0.12,10.67
00-0033374,2018,16,228,139,89,9,0.56,1,1,0,14.25,8.69,0.13,5.56
00-0033375,2018,16,609,393,216,4,0.25,1,1,0.31,38.06,24.56,0.36,13.5
00-0033375,2019,16,303,290,13,NA,NA,0.5,0.38,0.44,18.94,18.12,0.29,0.81
00-0033375,2020,16,756,750,6,15,0.94,0.94,0.88,0.88,47.25,46.88,0.71,0.38
00-0033376,2017,16,283,150,95,0,0,1,0.94,0,17.69,9.38,0.14,5.94
00-0033376,2018,16,188,96,45,2,0.12,1,1,0,11.75,6,0.08,2.81
00-0033376,2019,16,595,348,101,7,0.44,1,0.88,0,37.19,21.75,0.31,6.31
00-0033376,2020,16,484,402,82,NA,NA,0.94,0.81,0.31,30.25,25.12,0.39,5.12
00-0033377,2017,8,0,0,0,0,0,1,1,0,0,0,0,0
00-0033379,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033379,2018,3,48,2,46,0,0,1,1,0,16,0.67,0.01,15.33
00-0033381,2017,16,530,0,55,6,0.38,1,1,0,33.12,0,0,3.44
00-0033381,2018,16,511,0,132,0,0,1,0.94,0,31.94,0,0,8.25
00-0033381,2019,16,579,0,96,2,0.12,1,1,0,36.19,0,0,6
00-0033381,2020,16,486,0,3,4,0.25,0.94,0.25,0,30.38,0,0,0.19
00-0033382,2017,16,9,3,6,0,0,1,1,0,0.56,0.19,0,0.38
00-0033382,2018,16,275,274,1,2,0.12,1,1,0.06,17.19,17.12,0.26,0.06
00-0033382,2019,16,196,192,4,NA,NA,0.62,0.62,0.19,12.25,12,0.17,0.25
00-0033382,2020,6,97,81,16,0,0,1,1,0,16.17,13.5,0.19,2.67
00-0033383,2017,16,9,8,1,0,0,1,1,0,0.56,0.5,0.01,0.06
00-0033383,2018,8,4,4,0,0,0,1,1,0,0.5,0.5,0.01,0
00-0033384,2017,16,36,14,22,NA,NA,0.88,0.88,0,2.25,0.88,0.02,1.38
00-0033386,2019,7,42,6,36,0,0,1,1,0,6,0.86,0.01,5.14
00-0033386,2020,2,44,31,13,0,0,1,1,0,22,15.5,0.23,6.5
00-0033387,2017,16,276,87,189,1,0.06,1,0.94,0,17.25,5.44,0.07,11.81
00-0033387,2018,16,156,59,97,1,0.06,0.56,0.44,0,9.75,3.69,0.05,6.06
00-0033387,2019,11,701,521,180,3,0.27,1,1,0.82,63.73,47.36,0.67,16.36
00-0033387,2020,16,653,374,279,5,0.31,1,1,0.38,40.81,23.38,0.35,17.44
00-0033388,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033390,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033390,2020,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033392,2017,16,18,0,12,NA,NA,0.31,0.31,0,1.12,0,0,0.75
00-0033392,2019,16,370,0,268,3,0.19,1,1,0,23.12,0,0,16.75
00-0033392,2020,16,753,0,240,NA,NA,0.88,0.88,0,47.06,0,0,15
00-0033393,2017,16,669,0,286,5,0.31,1,1,0,41.81,0,0,17.88
00-0033393,2018,16,1051,0,140,15,0.94,0.94,0.94,0,65.69,0,0,8.75
00-0033393,2019,16,694,0,53,11,0.69,0.69,0.62,0,43.38,0,0,3.31
00-0033393,2020,16,1013,0,61,15,0.94,1,1,0,63.31,0,0,3.81
00-0033399,2017,16,580,0,355,4,0.25,1,0.94,0,36.25,0,0,22.19
00-0033399,2018,16,114,0,95,NA,NA,0.31,0.19,0,7.12,0,0,5.94
00-0033399,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033400,2017,16,139,0,139,0,0,1,1,0,8.69,0,0,8.69
00-0033400,2018,16,146,0,146,0,0,1,1,0,9.12,0,0,9.12
00-0033400,2019,16,141,0,141,0,0,1,1,0,8.81,0,0,8.81
00-0033400,2020,16,149,0,149,0,0,1,1,0,9.31,0,0,9.31
00-0033403,2017,5,125,0,17,0,0,1,1,0,25,0,0,3.4
00-0033403,2018,5,81,0,39,0,0,1,1,0,16.2,0,0,7.8
00-0033403,2020,2,20,0,2,0,0,1,1,0,10,0,0,1
00-0033404,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033405,2017,16,122,0,55,0,0,1,1,0,7.62,0,0,3.44
00-0033405,2018,16,498,0,152,4,0.25,1,1,0,31.12,0,0,9.5
00-0033405,2019,13,40,0,30,0,0,1,1,0,3.08,0,0,2.31
00-0033408,2017,13,173,0,43,0,0,1,1,0,13.31,0,0,3.31
00-0033408,2018,16,291,0,91,0,0,1,1,0,18.19,0,0,5.69
00-0033408,2019,7,215,0,15,2,0.29,1,1,0,30.71,0,0,2.14
00-0033410,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033410,2019,8,133,0,117,0,0,1,1,0,16.62,0,0,14.62
00-0033410,2020,7,56,0,56,0,0,1,1,0,8,0,0,8
00-0033412,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033413,2017,6,71,6,65,0,0,1,1,0,11.83,1,0.01,10.83
00-0033414,2017,16,0,0,0,NA,NA,0.12,0.12,0,0,0,0,0
00-0033414,2018,2,0,0,0,0,0,1,1,0,0,0,0,0
00-0033414,2019,16,57,57,0,0,0,1,1,0.06,3.56,3.56,0.05,0
00-0033414,2020,2,5,0,5,0,0,1,1,0,2.5,0,0,2.5
00-0033415,2017,16,106,0,82,NA,NA,0.62,0.62,0,6.62,0,0,5.12
00-0033415,2018,8,164,0,107,0,0,1,1,0,20.5,0,0,13.38
00-0033415,2019,2,25,0,17,1,0.5,1,1,0,12.5,0,0,8.5
00-0033420,2017,16,229,0,225,0,0,0.88,0.88,0,14.31,0,0,14.06
00-0033420,2018,16,137,0,137,NA,NA,0.5,0.5,0,8.56,0,0,8.56
00-0033420,2019,9,471,0,120,5,0.56,1,1,0,52.33,0,0,13.33
00-0033421,2017,16,273,170,103,3,0.19,1,1,0.12,17.06,10.62,0.15,6.44
00-0033421,2018,16,546,339,207,10,0.62,1,1,0.06,34.12,21.19,0.31,12.94
00-0033421,2019,8,315,180,135,5,0.62,1,1,0.12,39.38,22.5,0.3,16.88
00-0033421,2020,16,153,70,83,NA,NA,0.62,0.56,0,9.56,4.38,0.07,5.19
00-0033423,2019,16,0,0,0,NA,NA,0.06,0.06,0,0,0,0,0
00-0033424,2017,3,55,0,48,0,0,1,1,0,18.33,0,0,16
00-0033424,2018,16,286,0,160,NA,NA,0.56,0.56,0,17.88,0,0,10
00-0033426,2018,16,0,0,0,NA,NA,0.06,0.06,0,0,0,0,0
00-0033430,2017,16,119,0,74,NA,NA,0.88,0.88,0,7.44,0,0,4.62
00-0033430,2018,15,382,0,219,1,0.07,1,1,0,25.47,0,0,14.6
00-0033430,2019,10,90,0,70,0,0,1,1,0,9,0,0,7
00-0033430,2020,16,248,0,0,NA,NA,1,0.94,0,15.5,0,0,0
00-0033434,2017,5,37,19,18,1,0.2,1,1,0,7.4,3.8,0.05,3.6
00-0033434,2018,5,141,69,72,0,0,1,1,0,28.2,13.8,0.21,14.4
00-0033435,2017,3,0,0,0,0,0,1,1,0,0,0,0,0
00-0033435,2018,2,9,0,9,0,0,1,1,0,4.5,0,0,4.5
00-0033435,2020,16,373,0,14,NA,NA,0.75,0.75,0,23.31,0,0,0.88
00-0033438,2018,16,60,0,21,NA,NA,1,0.94,0,3.75,0,0,1.31
00-0033439,2017,2,52,39,13,1,0.5,1,1,0,26,19.5,0.32,6.5
00-0033439,2018,16,0,0,0,NA,NA,0.75,0.75,0,0,0,0,0
00-0033439,2019,16,317,182,135,6,0.38,0.88,0.88,0,19.81,11.38,0.17,8.44
00-0033439,2020,16,405,270,135,NA,NA,0.94,0.94,0.19,25.31,16.88,0.28,8.44
00-0033441,2018,7,31,6,25,0,0,1,1,0,4.43,0.86,0.01,3.57
00-0033443,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033445,2017,16,733,0,179,5,0.31,1,0.81,0,45.81,0,0,11.19
00-0033445,2018,16,698,0,282,5,0.31,1,1,0,43.62,0,0,17.62
00-0033445,2019,16,953,0,205,8,0.5,1,0.94,0,59.56,0,0,12.81
00-0033445,2020,16,837,0,115,NA,NA,0.88,0.81,0,52.31,0,0,7.19
00-0033446,2018,16,201,195,6,NA,NA,0.75,0.69,0.19,12.56,12.19,0.18,0.38
00-0033446,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033446,2020,16,660,593,67,6,0.38,0.88,0.88,0.5,41.25,37.06,0.55,4.19
00-0033447,2018,3,36,0,21,1,0.33,1,1,0,12,0,0,7
00-0033447,2019,3,15,0,15,0,0,1,1,0,5,0,0,5
00-0033449,2017,5,33,17,16,0,0,1,1,0,6.6,3.4,0.05,3.2
00-0033449,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033450,2018,4,43,0,42,0,0,1,1,0,10.75,0,0,10.5
00-0033450,2019,16,0,0,0,NA,NA,0.62,0.62,0,0,0,0,0
00-0033452,2018,16,515,0,233,5,0.31,1,1,0,32.19,0,0,14.56
00-0033452,2019,16,432,0,196,4,0.25,1,1,0,27,0,0,12.25
00-0033452,2020,16,230,0,230,NA,NA,0.81,0.75,0,14.38,0,0,14.38
00-0033453,2017,16,10,0,7,NA,NA,0.44,0.44,0,0.62,0,0,0.44
00-0033455,2018,13,275,181,94,0,0,1,1,0.08,21.15,13.92,0.24,7.23
00-0033455,2019,16,317,202,115,1,0.06,1,1,0.06,19.81,12.62,0.2,7.19
00-0033455,2020,16,451,348,103,1,0.06,1,1,0.06,28.19,21.75,0.32,6.44
00-0033457,2017,16,143,0,143,0,0,1,1,0,8.94,0,0,8.94
00-0033458,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033460,2017,12,17,17,0,1,0.08,1,1,0,1.42,1.42,0.03,0
00-0033460,2018,16,601,601,0,10,0.62,1,1,0.62,37.56,37.56,0.61,0
00-0033460,2019,8,410,410,0,8,1,1,1,0.88,51.25,51.25,0.71,0
00-0033460,2020,16,86,86,0,NA,NA,0.56,0.56,0.06,5.38,5.38,0.07,0
00-0033461,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033461,2018,16,846,0,16,16,1,1,1,0,52.88,0,0,1
00-0033461,2019,16,696,0,172,NA,NA,0.81,0.81,0,43.5,0,0,10.75
00-0033461,2020,16,453,0,284,4,0.25,1,1,0,28.31,0,0,17.75
00-0033462,2017,16,671,0,30,11,0.69,0.81,0.81,0,41.94,0,0,1.88
00-0033462,2018,16,118,0,89,NA,NA,0.5,0.5,0,7.38,0,0,5.56
00-0033462,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033462,2020,2,50,0,28,1,0.5,1,1,0,25,0,0,14
00-0033463,2017,16,639,0,157,1,0.06,1,1,0,39.94,0,0,9.81
00-0033463,2018,16,231,0,6,NA,NA,0.5,0.5,0,14.44,0,0,0.38
00-0033463,2019,16,477,0,10,2,0.12,0.75,0.75,0,29.81,0,0,0.62
00-0033463,2020,16,730,0,7,11,0.69,1,1,0,45.62,0,0,0.44
00-0033464,2017,16,300,85,215,1,0.06,1,1,0.06,18.75,5.31,0.08,13.44
00-0033464,2018,12,275,7,268,0,0,1,1,0,22.92,0.58,0.01,22.33
00-0033465,2017,16,2,0,2,0,0,0.94,0.94,0,0.12,0,0,0.12
00-0033465,2018,7,4,0,4,0,0,1,1,0,0.57,0,0,0.57
00-0033466,2017,16,203,131,72,0,0,0.94,0.94,0,12.69,8.19,0.12,4.5
00-0033466,2018,16,265,222,43,NA,NA,1,0.94,0.31,16.56,13.88,0.21,2.69
00-0033466,2019,16,479,454,22,8,0.5,1,0.94,0.44,29.94,28.38,0.42,1.38
00-0033466,2020,16,282,270,12,7,0.44,1,1,0.06,17.62,16.88,0.25,0.75
00-0033467,2017,16,82,0,81,0,0,1,1,0,5.12,0,0,5.06
00-0033467,2018,12,98,0,98,0,0,1,1,0,8.17,0,0,8.17
00-0033468,2017,16,276,0,211,1,0.06,1,1,0,17.25,0,0,13.19
00-0033468,2018,10,221,0,183,0,0,1,1,0,22.1,0,0,18.3
00-0033468,2019,2,0,0,0,0,0,1,1,0,0,0,0,0
00-0033468,2020,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033469,2017,16,280,0,93,NA,NA,0.94,0.94,0,17.5,0,0,5.81
00-0033469,2018,16,254,0,50,NA,NA,0.5,0.5,0,15.88,0,0,3.12
00-0033469,2019,9,56,0,8,0,0,1,1,0,6.22,0,0,0.89
00-0033469,2020,16,240,0,34,1,0.06,1,0.94,0,15,0,0,2.12
00-0033471,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033471,2018,5,13,13,0,0,0,1,1,0,2.6,2.6,0.05,0
00-0033471,2019,9,229,224,5,0,0,1,1,0.22,25.44,24.89,0.35,0.56
00-0033471,2020,10,375,375,0,1,0.1,1,1,0.6,37.5,37.5,0.55,0
00-0033474,2018,6,78,32,46,0,0,1,1,0,13,5.33,0.08,7.67
00-0033474,2019,2,23,6,17,0,0,1,1,0,11.5,3,0.04,8.5
00-0033474,2020,4,86,25,61,0,0,1,1,0,21.5,6.25,0.11,15.25
00-0033477,2017,16,71,0,3,NA,NA,0.88,0.88,0,4.44,0,0,0.19
00-0033481,2018,16,335,36,299,0,0,1,1,0,20.94,2.25,0.03,18.69
00-0033481,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033481,2020,10,197,34,163,0,0,1,1,0,19.7,3.4,0.06,16.3
00-0033482,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033483,2017,3,0,0,0,0,0,1,1,0,0,0,0,0
00-0033490,2018,6,8,0,8,0,0,1,1,0,1.33,0,0,1.33
00-0033490,2020,5,22,4,18,0,0,1,1,0,4.4,0.8,0.01,3.6
00-0033494,2018,16,0,0,0,NA,NA,0.06,0.06,0,0,0,0,0
00-0033495,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033496,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033500,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033501,2017,16,0,0,0,NA,NA,0.38,0.38,0,0,0,0,0
00-0033501,2018,4,2,0,0,0,0,1,1,0,0.5,0,0,0
00-0033502,2017,4,26,21,5,0,0,1,1,0,6.5,5.25,0.08,1.25
00-0033503,2017,6,107,0,107,0,0,1,1,0,17.83,0,0,17.83
00-0033503,2018,2,20,0,20,0,0,1,1,0,10,0,0,10
00-0033503,2019,16,457,0,102,NA,NA,0.88,0.81,0,28.56,0,0,6.38
00-0033503,2020,16,545,0,141,NA,NA,0.69,0.62,0,34.06,0,0,8.81
00-0033505,2017,10,0,0,0,0,0,1,1,0,0,0,0,0
00-0033505,2018,16,235,178,57,1,0.06,0.94,0.94,0.19,14.69,11.12,0.17,3.56
00-0033505,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033511,2017,16,0,0,0,0,0,1,1,0,0,0,0,0
00-0033511,2019,4,1,1,0,0,0,1,1,0,0.25,0.25,0,0
00-0033512,2017,16,411,0,247,1,0.06,1,1,0,25.69,0,0,15.44
00-0033512,2018,16,1077,0,87,15,0.94,1,1,0,67.31,0,0,5.44
00-0033512,2019,16,924,0,107,14,0.88,1,0.94,0,57.75,0,0,6.69
00-0033512,2020,16,258,0,17,NA,NA,0.25,0.25,0,16.12,0,0,1.06
00-0033513,2018,16,0,0,0,NA,NA,0.06,0.06,0,0,0,0,0
00-0033517,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033520,2017,16,6,0,5,NA,NA,0.06,0.06,0,0.38,0,0,0.31
00-0033520,2018,5,7,0,7,0,0,1,1,0,1.4,0,0,1.4
00-0033521,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0033521,2019,16,0,0,0,NA,NA,0.5,0.5,0,0,0,0,0
00-0033523,2017,5,185,0,26,5,1,1,1,0,37,0,0,5.2
00-0033523,2018,16,855,0,77,16,1,1,1,0,53.44,0,0,4.81
00-0033523,2020,16,809,0,0,16,1,1,1,0,50.56,0,0,0
00-0033524,2017,12,455,0,73,5,0.42,1,1,0,37.92,0,0,6.08
00-0033524,2018,12,353,0,49,6,0.5,1,1,0,29.42,0,0,4.08
00-0033524,2019,16,830,0,18,14,0.88,1,1,0,51.88,0,0,1.12
00-0033524,2020,16,672,0,7,11,0.69,0.69,0.56,0,42,0,0,0.44
00-0033525,2017,16,348,6,147,0,0,1,1,0,21.75,0.38,0.01,9.19
00-0033525,2018,16,338,11,162,0,0,1,1,0,21.12,0.69,0.01,10.12
00-0033525,2019,16,783,5,213,4,0.25,1,1,0,48.94,0.31,0.01,13.31
00-0033525,2020,16,272,0,127,NA,NA,0.56,0.44,0,17,0,0,7.94
00-0033526,2017,16,440,360,80,8,0.5,1,1,0.31,27.5,22.5,0.36,5
00-0033526,2018,16,69,30,39,0,0,1,1,0,4.31,1.88,0.03,2.44
00-0033526,2020,16,493,207,286,1,0.06,1,1,0,30.81,12.94,0.2,17.88
00-0033527,2017,14,376,0,58,6,0.43,1,1,0,26.86,0,0,4.14
00-0033527,2018,14,617,0,151,7,0.5,1,1,0,44.07,0,0,10.79
00-0033527,2019,15,904,0,18,13,0.87,1,1,0,60.27,0,0,1.2
00-0033528,2017,16,251,126,125,5,0.31,1,1,0,15.69,7.88,0.12,7.81
00-0033528,2018,16,598,363,235,9,0.56,1,1,0.19,37.38,22.69,0.36,14.69
00-0033528,2019,16,833,614,219,12,0.75,1,1,0.69,52.06,38.38,0.65,13.69
