game_id,season,week,team,team_score,opp,opp_score,team_result,location,spread_line,team_coach,opp_coach
2013_10_DET_CHI,2013,10,DET,21,CHI,19,2,Away,1,Jim Schwartz,Marc Trestman
2013_10_DET_CHI,2013,10,CHI,19,DET,21,-2,Home,-1,Marc Trestman,Jim Schwartz
2013_10_PHI_GB,2013,10,PHI,27,GB,13,14,Away,1,Chip Kelly,Mike McCarthy
2013_10_PHI_GB,2013,10,GB,13,PHI,27,-14,Home,-1,Mike McCarthy,Chip Kelly
2013_10_STL_IND,2013,10,LA,38,IND,8,30,Away,-7.5,Jeff Fisher,Chuck Pagano
2013_10_STL_IND,2013,10,IND,8,LA,38,-30,Home,7.5,Chuck Pagano,Jeff Fisher
2013_10_OAK_NYG,2013,10,LV,20,NYG,24,-4,Away,-7.5,Dennis Allen,Tom Coughlin
2013_10_OAK_NYG,2013,10,NYG,24,LV,20,4,Home,7.5,Tom Coughlin,Dennis Allen
2013_10_BUF_PIT,2013,10,BUF,10,PIT,23,-13,Away,-3,Doug Marrone,Mike Tomlin
2013_10_BUF_PIT,2013,10,PIT,23,BUF,10,13,Home,3,Mike Tomlin,Doug Marrone
2013_10_JAX_TEN,2013,10,JAX,29,TEN,27,2,Away,-11.5,Gus Bradley,Mike Munchak
2013_10_JAX_TEN,2013,10,TEN,27,JAX,29,-2,Home,11.5,Mike Munchak,Gus Bradley
2013_10_CAR_SF,2013,10,CAR,10,SF,9,1,Away,-6,Ron Rivera,Jim Harbaugh
2013_10_CAR_SF,2013,10,SF,9,CAR,10,-1,Home,6,Jim Harbaugh,Ron Rivera
2013_10_HOU_ARI,2013,10,HOU,24,ARI,27,-3,Away,-4,Gary Kubiak,Bruce Arians
2013_10_HOU_ARI,2013,10,ARI,27,HOU,24,3,Home,4,Bruce Arians,Gary Kubiak
2013_10_DEN_SD,2013,10,DEN,28,LAC,20,8,Away,7,John Fox,Mike McCoy
2013_10_DEN_SD,2013,10,LAC,20,DEN,28,-8,Home,-7,Mike McCoy,John Fox
2013_10_DAL_NO,2013,10,DAL,17,NO,49,-32,Away,-6,Jason Garrett,Sean Payton
2013_10_DAL_NO,2013,10,NO,49,DAL,17,32,Home,6,Sean Payton,Jason Garrett
2013_10_MIA_TB,2013,10,MIA,19,TB,22,-3,Away,1,Joe Philbin,Greg Schiano
2013_10_MIA_TB,2013,10,TB,22,MIA,19,3,Home,-1,Greg Schiano,Joe Philbin
2013_11_IND_TEN,2013,11,IND,30,TEN,27,3,Away,2.5,Chuck Pagano,Mike Munchak
2013_11_IND_TEN,2013,11,TEN,27,IND,30,-3,Home,-2.5,Mike Munchak,Chuck Pagano
2013_11_NYJ_BUF,2013,11,NYJ,14,BUF,37,-23,Away,1,Rex Ryan,Doug Marrone
2013_11_NYJ_BUF,2013,11,BUF,37,NYJ,14,23,Home,-1,Doug Marrone,Rex Ryan
2013_11_BAL_CHI,2013,11,BAL,20,CHI,23,-3,Away,-4,John Harbaugh,Marc Trestman
2013_11_BAL_CHI,2013,11,CHI,23,BAL,20,3,Home,4,Marc Trestman,John Harbaugh
2013_11_CLE_CIN,2013,11,CLE,20,CIN,41,-21,Away,-4,Rob Chudzinski,Marvin Lewis
2013_11_CLE_CIN,2013,11,CIN,41,CLE,20,21,Home,4,Marvin Lewis,Rob Chudzinski
2013_11_OAK_HOU,2013,11,LV,28,HOU,23,5,Away,-10.5,Dennis Allen,Gary Kubiak
2013_11_OAK_HOU,2013,11,HOU,23,LV,28,-5,Home,10.5,Gary Kubiak,Dennis Allen
2013_11_ARI_JAX,2013,11,ARI,27,JAX,14,13,Away,9.5,Bruce Arians,Gus Bradley
2013_11_ARI_JAX,2013,11,JAX,14,ARI,27,-13,Home,-9.5,Gus Bradley,Bruce Arians
2013_11_WAS_PHI,2013,11,WAS,16,PHI,24,-8,Away,-4.5,Mike Shanahan,Chip Kelly
2013_11_WAS_PHI,2013,11,PHI,24,WAS,16,8,Home,4.5,Chip Kelly,Mike Shanahan
2013_11_DET_PIT,2013,11,DET,27,PIT,37,-10,Away,3,Jim Schwartz,Mike Tomlin
2013_11_DET_PIT,2013,11,PIT,37,DET,27,10,Home,-3,Mike Tomlin,Jim Schwartz
2013_11_ATL_TB,2013,11,ATL,28,TB,41,-13,Away,-1,Mike Smith,Greg Schiano
2013_11_ATL_TB,2013,11,TB,41,ATL,28,13,Home,1,Greg Schiano,Mike Smith
2013_11_SD_MIA,2013,11,LAC,16,MIA,20,-4,Away,2.5,Mike McCoy,Joe Philbin
2013_11_SD_MIA,2013,11,MIA,20,LAC,16,4,Home,-2.5,Joe Philbin,Mike McCoy
2013_11_SF_NO,2013,11,SF,20,NO,23,-3,Away,-3.5,Jim Harbaugh,Sean Payton
2013_11_SF_NO,2013,11,NO,23,SF,20,3,Home,3.5,Sean Payton,Jim Harbaugh
2013_11_MIN_SEA,2013,11,MIN,20,SEA,41,-21,Away,-13,Leslie Frazier,Pete Carroll
2013_11_MIN_SEA,2013,11,SEA,41,MIN,20,21,Home,13,Pete Carroll,Leslie Frazier
2013_11_GB_NYG,2013,11,GB,13,NYG,27,-14,Away,-3.5,Mike McCarthy,Tom Coughlin
2013_11_GB_NYG,2013,11,NYG,27,GB,13,14,Home,3.5,Tom Coughlin,Mike McCarthy
2013_11_KC_DEN,2013,11,KC,17,DEN,27,-10,Away,-7.5,Andy Reid,John Fox
2013_11_KC_DEN,2013,11,DEN,27,KC,17,10,Home,7.5,John Fox,Andy Reid
2013_11_NE_CAR,2013,11,NE,20,CAR,24,-4,Away,-3,Bill Belichick,Ron Rivera
2013_11_NE_CAR,2013,11,CAR,24,NE,20,4,Home,3,Ron Rivera,Bill Belichick
2013_12_NO_ATL,2013,12,NO,17,ATL,13,4,Away,7.5,Sean Payton,Mike Smith
2013_12_NO_ATL,2013,12,ATL,13,NO,17,-4,Home,-7.5,Mike Smith,Sean Payton
2013_12_NYJ_BAL,2013,12,NYJ,3,BAL,19,-16,Away,-4,Rex Ryan,John Harbaugh
2013_12_NYJ_BAL,2013,12,BAL,19,NYJ,3,16,Home,4,John Harbaugh,Rex Ryan
2013_12_PIT_CLE,2013,12,PIT,27,CLE,11,16,Away,-2.5,Mike Tomlin,Rob Chudzinski
2013_12_PIT_CLE,2013,12,CLE,11,PIT,27,-16,Home,2.5,Rob Chudzinski,Mike Tomlin
2013_12_TB_DET,2013,12,TB,24,DET,21,3,Away,-7,Greg Schiano,Jim Schwartz
2013_12_TB_DET,2013,12,DET,21,TB,24,-3,Home,7,Jim Schwartz,Greg Schiano
2013_12_MIN_GB,2013,12,MIN,26,GB,26,0,Away,-6,Leslie Frazier,Mike McCarthy
2013_12_MIN_GB,2013,12,GB,26,MIN,26,0,Home,6,Mike McCarthy,Leslie Frazier
2013_12_JAX_HOU,2013,12,JAX,13,HOU,6,7,Away,-10.5,Gus Bradley,Gary Kubiak
2013_12_JAX_HOU,2013,12,HOU,6,JAX,13,-7,Home,10.5,Gary Kubiak,Gus Bradley
2013_12_SD_KC,2013,12,LAC,41,KC,38,3,Away,-3.5,Mike McCoy,Andy Reid
2013_12_SD_KC,2013,12,KC,38,LAC,41,-3,Home,3.5,Andy Reid,Mike McCoy
2013_12_CAR_MIA,2013,12,CAR,20,MIA,16,4,Away,4.5,Ron Rivera,Joe Philbin
2013_12_CAR_MIA,2013,12,MIA,16,CAR,20,-4,Home,-4.5,Joe Philbin,Ron Rivera
2013_12_CHI_STL,2013,12,CHI,21,LA,42,-21,Away,-1,Marc Trestman,Jeff Fisher
2013_12_CHI_STL,2013,12,LA,42,CHI,21,21,Home,1,Jeff Fisher,Marc Trestman
2013_12_IND_ARI,2013,12,IND,11,ARI,40,-29,Away,-3.5,Chuck Pagano,Bruce Arians
2013_12_IND_ARI,2013,12,ARI,40,IND,11,29,Home,3.5,Bruce Arians,Chuck Pagano
2013_12_TEN_OAK,2013,12,TEN,23,LV,19,4,Away,2.5,Mike Munchak,Dennis Allen
2013_12_TEN_OAK,2013,12,LV,19,TEN,23,-4,Home,-2.5,Dennis Allen,Mike Munchak
2013_12_DAL_NYG,2013,12,DAL,24,NYG,21,3,Away,-1,Jason Garrett,Tom Coughlin
2013_12_DAL_NYG,2013,12,NYG,21,DAL,24,-3,Home,1,Tom Coughlin,Jason Garrett
2013_12_DEN_NE,2013,12,DEN,31,NE,34,-3,Away,-1,John Fox,Bill Belichick
2013_12_DEN_NE,2013,12,NE,34,DEN,31,3,Home,1,Bill Belichick,John Fox
2013_12_SF_WAS,2013,12,SF,27,WAS,6,21,Away,5.5,Jim Harbaugh,Mike Shanahan
2013_12_SF_WAS,2013,12,WAS,6,SF,27,-21,Home,-5.5,Mike Shanahan,Jim Harbaugh
2013_13_GB_DET,2013,13,GB,10,DET,40,-30,Away,-7,Mike McCarthy,Jim Schwartz
2013_13_GB_DET,2013,13,DET,40,GB,10,30,Home,7,Jim Schwartz,Mike McCarthy
2013_13_OAK_DAL,2013,13,LV,24,DAL,31,-7,Away,-10,Dennis Allen,Jason Garrett
2013_13_OAK_DAL,2013,13,DAL,31,LV,24,7,Home,10,Jason Garrett,Dennis Allen
2013_13_PIT_BAL,2013,13,PIT,20,BAL,22,-2,Away,-3,Mike Tomlin,John Harbaugh
2013_13_PIT_BAL,2013,13,BAL,22,PIT,20,2,Home,3,John Harbaugh,Mike Tomlin
2013_13_TB_CAR,2013,13,TB,6,CAR,27,-21,Away,-7.5,Greg Schiano,Ron Rivera
2013_13_TB_CAR,2013,13,CAR,27,TB,6,21,Home,7.5,Ron Rivera,Greg Schiano
2013_13_JAX_CLE,2013,13,JAX,32,CLE,28,4,Away,-7.5,Gus Bradley,Rob Chudzinski
2013_13_JAX_CLE,2013,13,CLE,28,JAX,32,-4,Home,7.5,Rob Chudzinski,Gus Bradley
2013_13_TEN_IND,2013,13,TEN,14,IND,22,-8,Away,-3.5,Mike Munchak,Chuck Pagano
2013_13_TEN_IND,2013,13,IND,22,TEN,14,8,Home,3.5,Chuck Pagano,Mike Munchak
2013_13_CHI_MIN,2013,13,CHI,20,MIN,23,-3,Away,-2.5,Marc Trestman,Leslie Frazier
2013_13_CHI_MIN,2013,13,MIN,23,CHI,20,3,Home,2.5,Leslie Frazier,Marc Trestman
2013_13_MIA_NYJ,2013,13,MIA,23,NYJ,3,20,Away,1,Joe Philbin,Rex Ryan
2013_13_MIA_NYJ,2013,13,NYJ,3,MIA,23,-20,Home,-1,Rex Ryan,Joe Philbin
2013_13_ARI_PHI,2013,13,ARI,21,PHI,24,-3,Away,-3.5,Bruce Arians,Chip Kelly
2013_13_ARI_PHI,2013,13,PHI,24,ARI,21,3,Home,3.5,Chip Kelly,Bruce Arians
2013_13_NE_HOU,2013,13,NE,34,HOU,31,3,Away,7,Bill Belichick,Gary Kubiak
2013_13_NE_HOU,2013,13,HOU,31,NE,34,-3,Home,-7,Gary Kubiak,Bill Belichick
2013_13_ATL_BUF,2013,13,ATL,34,BUF,31,3,Neutral,-5,Mike Smith,Doug Marrone
2013_13_ATL_BUF,2013,13,BUF,31,ATL,34,-3,Neutral,5,Doug Marrone,Mike Smith
2013_13_STL_SF,2013,13,LA,13,SF,23,-10,Away,-7.5,Jeff Fisher,Jim Harbaugh
2013_13_STL_SF,2013,13,SF,23,LA,13,10,Home,7.5,Jim Harbaugh,Jeff Fisher
2013_13_DEN_KC,2013,13,DEN,35,KC,28,7,Away,5,John Fox,Andy Reid
2013_13_DEN_KC,2013,13,KC,28,DEN,35,-7,Home,-5,Andy Reid,John Fox
2013_13_CIN_SD,2013,13,CIN,17,LAC,10,7,Away,2.5,Marvin Lewis,Mike McCoy
2013_13_CIN_SD,2013,13,LAC,10,CIN,17,-7,Home,-2.5,Mike McCoy,Marvin Lewis
2013_13_NYG_WAS,2013,13,NYG,24,WAS,17,7,Away,-1,Tom Coughlin,Mike Shanahan
2013_13_NYG_WAS,2013,13,WAS,17,NYG,24,-7,Home,1,Mike Shanahan,Tom Coughlin
2013_13_NO_SEA,2013,13,NO,7,SEA,34,-27,Away,-6.5,Sean Payton,Pete Carroll
2013_13_NO_SEA,2013,13,SEA,34,NO,7,27,Home,6.5,Pete Carroll,Sean Payton
2013_14_HOU_JAX,2013,14,HOU,20,JAX,27,-7,Away,3,Gary Kubiak,Gus Bradley
2013_14_HOU_JAX,2013,14,JAX,27,HOU,20,7,Home,-3,Gus Bradley,Gary Kubiak
2013_14_MIN_BAL,2013,14,MIN,26,BAL,29,-3,Away,-6,Leslie Frazier,John Harbaugh
2013_14_MIN_BAL,2013,14,BAL,29,MIN,26,3,Home,6,John Harbaugh,Leslie Frazier
2013_14_IND_CIN,2013,14,IND,28,CIN,42,-14,Away,-7,Chuck Pagano,Marvin Lewis
2013_14_IND_CIN,2013,14,CIN,42,IND,28,14,Home,7,Marvin Lewis,Chuck Pagano
2013_14_CLE_NE,2013,14,CLE,26,NE,27,-1,Away,-9.5,Rob Chudzinski,Bill Belichick
2013_14_CLE_NE,2013,14,NE,27,CLE,26,1,Home,9.5,Bill Belichick,Rob Chudzinski
2013_14_OAK_NYJ,2013,14,LV,27,NYJ,37,-10,Away,-3,Dennis Allen,Rex Ryan
2013_14_OAK_NYJ,2013,14,NYJ,37,LV,27,10,Home,3,Rex Ryan,Dennis Allen
2013_14_DET_PHI,2013,14,DET,20,PHI,34,-14,Away,-2.5,Jim Schwartz,Chip Kelly
2013_14_DET_PHI,2013,14,PHI,34,DET,20,14,Home,2.5,Chip Kelly,Jim Schwartz
2013_14_MIA_PIT,2013,14,MIA,34,PIT,28,6,Away,-3,Joe Philbin,Mike Tomlin
2013_14_MIA_PIT,2013,14,PIT,28,MIA,34,-6,Home,3,Mike Tomlin,Joe Philbin
2013_14_BUF_TB,2013,14,BUF,6,TB,27,-21,Away,-3,Doug Marrone,Greg Schiano
2013_14_BUF_TB,2013,14,TB,27,BUF,6,21,Home,3,Greg Schiano,Doug Marrone
2013_14_KC_WAS,2013,14,KC,45,WAS,10,35,Away,3.5,Andy Reid,Mike Shanahan
2013_14_KC_WAS,2013,14,WAS,10,KC,45,-35,Home,-3.5,Mike Shanahan,Andy Reid
2013_14_ATL_GB,2013,14,ATL,21,GB,22,-1,Away,-3.5,Mike Smith,Mike McCarthy
2013_14_ATL_GB,2013,14,GB,22,ATL,21,1,Home,3.5,Mike McCarthy,Mike Smith
2013_14_TEN_DEN,2013,14,TEN,28,DEN,51,-23,Away,-13,Mike Munchak,John Fox
2013_14_TEN_DEN,2013,14,DEN,51,TEN,28,23,Home,13,John Fox,Mike Munchak
2013_14_STL_ARI,2013,14,LA,10,ARI,30,-20,Away,-4,Jeff Fisher,Bruce Arians
2013_14_STL_ARI,2013,14,ARI,30,LA,10,20,Home,4,Bruce Arians,Jeff Fisher
2013_14_NYG_SD,2013,14,NYG,14,LAC,37,-23,Away,-4.5,Tom Coughlin,Mike McCoy
2013_14_NYG_SD,2013,14,LAC,37,NYG,14,23,Home,4.5,Mike McCoy,Tom Coughlin
2013_14_SEA_SF,2013,14,SEA,17,SF,19,-2,Away,-2.5,Pete Carroll,Jim Harbaugh
2013_14_SEA_SF,2013,14,SF,19,SEA,17,2,Home,2.5,Jim Harbaugh,Pete Carroll
2013_14_CAR_NO,2013,14,CAR,13,NO,31,-18,Away,-3,Ron Rivera,Sean Payton
2013_14_CAR_NO,2013,14,NO,31,CAR,13,18,Home,3,Sean Payton,Ron Rivera
2013_14_DAL_CHI,2013,14,DAL,28,CHI,45,-17,Away,-2,Jason Garrett,Marc Trestman
2013_14_DAL_CHI,2013,14,CHI,45,DAL,28,17,Home,2,Marc Trestman,Jason Garrett
2013_15_SD_DEN,2013,15,LAC,27,DEN,20,7,Away,-10,Mike McCoy,John Fox
2013_15_SD_DEN,2013,15,DEN,20,LAC,27,-7,Home,10,John Fox,Mike McCoy
2013_15_WAS_ATL,2013,15,WAS,26,ATL,27,-1,Away,-5.5,Mike Shanahan,Mike Smith
2013_15_WAS_ATL,2013,15,ATL,27,WAS,26,1,Home,5.5,Mike Smith,Mike Shanahan
2013_15_CHI_CLE,2013,15,CHI,38,CLE,31,7,Away,-1,Marc Trestman,Rob Chudzinski
2013_15_CHI_CLE,2013,15,CLE,31,CHI,38,-7,Home,1,Rob Chudzinski,Marc Trestman
2013_15_HOU_IND,2013,15,HOU,3,IND,25,-22,Away,-6,Wade Phillips,Chuck Pagano
2013_15_HOU_IND,2013,15,IND,25,HOU,3,22,Home,6,Chuck Pagano,Wade Phillips
2013_15_BUF_JAX,2013,15,BUF,27,JAX,20,7,Away,4,Doug Marrone,Gus Bradley
2013_15_BUF_JAX,2013,15,JAX,20,BUF,27,-7,Home,-4,Gus Bradley,Doug Marrone
2013_15_NE_MIA,2013,15,NE,20,MIA,24,-4,Away,-2.5,Bill Belichick,Joe Philbin
2013_15_NE_MIA,2013,15,MIA,24,NE,20,4,Home,2.5,Joe Philbin,Bill Belichick
2013_15_PHI_MIN,2013,15,PHI,30,MIN,48,-18,Away,6.5,Chip Kelly,Leslie Frazier
2013_15_PHI_MIN,2013,15,MIN,48,PHI,30,18,Home,-6.5,Leslie Frazier,Chip Kelly
2013_15_SEA_NYG,2013,15,SEA,23,NYG,0,23,Away,9.5,Pete Carroll,Tom Coughlin
2013_15_SEA_NYG,2013,15,NYG,0,SEA,23,-23,Home,-9.5,Tom Coughlin,Pete Carroll
2013_15_SF_TB,2013,15,SF,33,TB,14,19,Away,4.5,Jim Harbaugh,Greg Schiano
2013_15_SF_TB,2013,15,TB,14,SF,33,-19,Home,-4.5,Greg Schiano,Jim Harbaugh
2013_15_NYJ_CAR,2013,15,NYJ,20,CAR,30,-10,Away,-10,Rex Ryan,Ron Rivera
2013_15_NYJ_CAR,2013,15,CAR,30,NYJ,20,10,Home,10,Ron Rivera,Rex Ryan
2013_15_KC_OAK,2013,15,KC,56,LV,31,25,Away,6.5,Andy Reid,Dennis Allen
2013_15_KC_OAK,2013,15,LV,31,KC,56,-25,Home,-6.5,Dennis Allen,Andy Reid
2013_15_NO_STL,2013,15,NO,16,LA,27,-11,Away,6.5,Sean Payton,Jeff Fisher
2013_15_NO_STL,2013,15,LA,27,NO,16,11,Home,-6.5,Jeff Fisher,Sean Payton
2013_15_ARI_TEN,2013,15,ARI,37,TEN,34,3,Away,3,Bruce Arians,Mike Munchak
2013_15_ARI_TEN,2013,15,TEN,34,ARI,37,-3,Home,-3,Mike Munchak,Bruce Arians
2013_15_GB_DAL,2013,15,GB,37,DAL,36,1,Away,-4,Mike McCarthy,Jason Garrett
2013_15_GB_DAL,2013,15,DAL,36,GB,37,-1,Home,4,Jason Garrett,Mike McCarthy
2013_15_CIN_PIT,2013,15,CIN,20,PIT,30,-10,Away,2,Marvin Lewis,Mike Tomlin
2013_15_CIN_PIT,2013,15,PIT,30,CIN,20,10,Home,-2,Mike Tomlin,Marvin Lewis
2013_15_BAL_DET,2013,15,BAL,18,DET,16,2,Away,-4.5,John Harbaugh,Jim Schwartz
2013_15_BAL_DET,2013,15,DET,16,BAL,18,-2,Home,4.5,Jim Schwartz,John Harbaugh
2013_16_MIA_BUF,2013,16,MIA,0,BUF,19,-19,Away,-1,Joe Philbin,Doug Marrone
2013_16_MIA_BUF,2013,16,BUF,19,MIA,0,19,Home,1,Doug Marrone,Joe Philbin
2013_16_NO_CAR,2013,16,NO,13,CAR,17,-4,Away,-3.5,Sean Payton,Ron Rivera
2013_16_NO_CAR,2013,16,CAR,17,NO,13,4,Home,3.5,Ron Rivera,Sean Payton
2013_16_MIN_CIN,2013,16,MIN,14,CIN,42,-28,Away,-7.5,Leslie Frazier,Marvin Lewis
2013_16_MIN_CIN,2013,16,CIN,42,MIN,14,28,Home,7.5,Marvin Lewis,Leslie Frazier
2013_16_DEN_HOU,2013,16,DEN,37,HOU,13,24,Away,9,John Fox,Wade Phillips
2013_16_DEN_HOU,2013,16,HOU,13,DEN,37,-24,Home,-9,Wade Phillips,John Fox
2013_16_TEN_JAX,2013,16,TEN,20,JAX,16,4,Away,4,Mike Munchak,Gus Bradley
2013_16_TEN_JAX,2013,16,JAX,16,TEN,20,-4,Home,-4,Gus Bradley,Mike Munchak
2013_16_IND_KC,2013,16,IND,23,KC,7,16,Away,-7.5,Chuck Pagano,Andy Reid
2013_16_IND_KC,2013,16,KC,7,IND,23,-16,Home,7.5,Andy Reid,Chuck Pagano
2013_16_CLE_NYJ,2013,16,CLE,13,NYJ,24,-11,Away,-2.5,Rob Chudzinski,Rex Ryan
2013_16_CLE_NYJ,2013,16,NYJ,24,CLE,13,11,Home,2.5,Rex Ryan,Rob Chudzinski
2013_16_TB_STL,2013,16,TB,13,LA,23,-10,Away,-3.5,Greg Schiano,Jeff Fisher
2013_16_TB_STL,2013,16,LA,23,TB,13,10,Home,3.5,Jeff Fisher,Greg Schiano
2013_16_DAL_WAS,2013,16,DAL,24,WAS,23,1,Away,3,Jason Garrett,Mike Shanahan
2013_16_DAL_WAS,2013,16,WAS,23,DAL,24,-1,Home,-3,Mike Shanahan,Jason Garrett
2013_16_NYG_DET,2013,16,NYG,23,DET,20,3,Away,-9.5,Tom Coughlin,Jim Schwartz
2013_16_NYG_DET,2013,16,DET,20,NYG,23,-3,Home,9.5,Jim Schwartz,Tom Coughlin
2013_16_ARI_SEA,2013,16,ARI,17,SEA,10,7,Away,-8,Bruce Arians,Pete Carroll
2013_16_ARI_SEA,2013,16,SEA,10,ARI,17,-7,Home,8,Pete Carroll,Bruce Arians
2013_16_PIT_GB,2013,16,PIT,38,GB,31,7,Away,1,Mike Tomlin,Mike McCarthy
2013_16_PIT_GB,2013,16,GB,31,PIT,38,-7,Home,-1,Mike McCarthy,Mike Tomlin
2013_16_OAK_SD,2013,16,LV,13,LAC,26,-13,Away,-10,Dennis Allen,Mike McCoy
2013_16_OAK_SD,2013,16,LAC,26,LV,13,13,Home,10,Mike McCoy,Dennis Allen
2013_16_NE_BAL,2013,16,NE,41,BAL,7,34,Away,1,Bill Belichick,John Harbaugh
2013_16_NE_BAL,2013,16,BAL,7,NE,41,-34,Home,-1,John Harbaugh,Bill Belichick
2013_16_CHI_PHI,2013,16,CHI,11,PHI,54,-43,Away,-2.5,Marc Trestman,Chip Kelly
2013_16_CHI_PHI,2013,16,PHI,54,CHI,11,43,Home,2.5,Chip Kelly,Marc Trestman
2013_16_ATL_SF,2013,16,ATL,24,SF,34,-10,Away,-15.5,Mike Smith,Jim Harbaugh
2013_16_ATL_SF,2013,16,SF,34,ATL,24,10,Home,15.5,Jim Harbaugh,Mike Smith
2013_17_CAR_ATL,2013,17,CAR,21,ATL,20,1,Away,5.5,Ron Rivera,Mike Smith
2013_17_CAR_ATL,2013,17,ATL,20,CAR,21,-1,Home,-5.5,Mike Smith,Ron Rivera
2013_17_BAL_CIN,2013,17,BAL,17,CIN,34,-17,Away,-6.5,John Harbaugh,Marvin Lewis
2013_17_BAL_CIN,2013,17,CIN,34,BAL,17,17,Home,6.5,Marvin Lewis,John Harbaugh
2013_17_JAX_IND,2013,17,JAX,10,IND,30,-20,Away,-11,Gus Bradley,Chuck Pagano
2013_17_JAX_IND,2013,17,IND,30,JAX,10,20,Home,11,Chuck Pagano,Gus Bradley
2013_17_NYJ_MIA,2013,17,NYJ,20,MIA,7,13,Away,-7.5,Rex Ryan,Joe Philbin
2013_17_NYJ_MIA,2013,17,MIA,7,NYJ,20,-13,Home,7.5,Joe Philbin,Rex Ryan
2013_17_DET_MIN,2013,17,DET,13,MIN,14,-1,Away,2.5,Jim Schwartz,Leslie Frazier
2013_17_DET_MIN,2013,17,MIN,14,DET,13,1,Home,-2.5,Leslie Frazier,Jim Schwartz
2013_17_WAS_NYG,2013,17,WAS,6,NYG,20,-14,Away,-3.5,Mike Shanahan,Tom Coughlin
2013_17_WAS_NYG,2013,17,NYG,20,WAS,6,14,Home,3.5,Tom Coughlin,Mike Shanahan
2013_17_CLE_PIT,2013,17,CLE,7,PIT,20,-13,Away,-9.5,Rob Chudzinski,Mike Tomlin
2013_17_CLE_PIT,2013,17,PIT,20,CLE,7,13,Home,9.5,Mike Tomlin,Rob Chudzinski
2013_17_HOU_TEN,2013,17,HOU,10,TEN,16,-6,Away,-7,Wade Phillips,Mike Munchak
2013_17_HOU_TEN,2013,17,TEN,16,HOU,10,6,Home,7,Mike Munchak,Wade Phillips
2013_17_GB_CHI,2013,17,GB,33,CHI,28,5,Away,3,Mike McCarthy,Marc Trestman
2013_17_GB_CHI,2013,17,CHI,28,GB,33,-5,Home,-3,Marc Trestman,Mike McCarthy
2013_17_BUF_NE,2013,17,BUF,20,NE,34,-14,Away,-7.5,Doug Marrone,Bill Belichick
2013_17_BUF_NE,2013,17,NE,34,BUF,20,14,Home,7.5,Bill Belichick,Doug Marrone
2013_17_TB_NO,2013,17,TB,17,NO,42,-25,Away,-11,Greg Schiano,Sean Payton
2013_17_TB_NO,2013,17,NO,42,TB,17,25,Home,11,Sean Payton,Greg Schiano
2013_17_SF_ARI,2013,17,SF,23,ARI,20,3,Away,-3,Jim Harbaugh,Bruce Arians
2013_17_SF_ARI,2013,17,ARI,20,SF,23,-3,Home,3,Bruce Arians,Jim Harbaugh
2013_17_DEN_OAK,2013,17,DEN,34,LV,14,20,Away,10,John Fox,Dennis Allen
2013_17_DEN_OAK,2013,17,LV,14,DEN,34,-20,Home,-10,Dennis Allen,John Fox
2013_17_KC_SD,2013,17,KC,24,LAC,27,-3,Away,-15.5,Andy Reid,Mike McCoy
2013_17_KC_SD,2013,17,LAC,27,KC,24,3,Home,15.5,Mike McCoy,Andy Reid
2013_17_STL_SEA,2013,17,LA,9,SEA,27,-18,Away,-13,Jeff Fisher,Pete Carroll
2013_17_STL_SEA,2013,17,SEA,27,LA,9,18,Home,13,Pete Carroll,Jeff Fisher
2013_17_PHI_DAL,2013,17,PHI,24,DAL,22,2,Away,7.5,Chip Kelly,Jason Garrett
2013_17_PHI_DAL,2013,17,DAL,22,PHI,24,-2,Home,-7.5,Jason Garrett,Chip Kelly
2013_18_KC_IND,2013,18,KC,44,IND,45,-1,Away,2,Andy Reid,Chuck Pagano
2013_18_KC_IND,2013,18,IND,45,KC,44,1,Home,-2,Chuck Pagano,Andy Reid
2013_18_NO_PHI,2013,18,NO,26,PHI,24,2,Away,-3,Sean Payton,Chip Kelly
2013_18_NO_PHI,2013,18,PHI,24,NO,26,-2,Home,3,Chip Kelly,Sean Payton
2013_18_SD_CIN,2013,18,LAC,27,CIN,10,17,Away,-6.5,Mike McCoy,Marvin Lewis
2013_18_SD_CIN,2013,18,CIN,10,LAC,27,-17,Home,6.5,Marvin Lewis,Mike McCoy
2013_18_SF_GB,2013,18,SF,23,GB,20,3,Away,3,Jim Harbaugh,Mike McCarthy
2013_18_SF_GB,2013,18,GB,20,SF,23,-3,Home,-3,Mike McCarthy,Jim Harbaugh
2013_19_NO_SEA,2013,19,NO,15,SEA,23,-8,Away,-10,Sean Payton,Pete Carroll
2013_19_NO_SEA,2013,19,SEA,23,NO,15,8,Home,10,Pete Carroll,Sean Payton
2013_19_IND_NE,2013,19,IND,22,NE,43,-21,Away,-7.5,Chuck Pagano,Bill Belichick
2013_19_IND_NE,2013,19,NE,43,IND,22,21,Home,7.5,Bill Belichick,Chuck Pagano
2013_19_SF_CAR,2013,19,SF,23,CAR,10,13,Away,0,Jim Harbaugh,Ron Rivera
2013_19_SF_CAR,2013,19,CAR,10,SF,23,-13,Home,-0,Ron Rivera,Jim Harbaugh
2013_19_SD_DEN,2013,19,LAC,17,DEN,24,-7,Away,-8,Mike McCoy,John Fox
2013_19_SD_DEN,2013,19,DEN,24,LAC,17,7,Home,8,John Fox,Mike McCoy
2013_20_NE_DEN,2013,20,NE,16,DEN,26,-10,Away,-5,Bill Belichick,John Fox
